"No.","Time","Source","Destination","Protocol","Length","Info"
"2301","5.817839","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2302","5.817877","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2303","5.817889","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2304","5.817913","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2305","5.817957","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2306","5.828348","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2655 Ack=1821487 Win=65728 Len=0 TSval=2117464445 TSecr=361673173"
"2307","5.828375","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2655 Ack=1824351 Win=65728 Len=0 TSval=2117464445 TSecr=361673173"
"2308","5.828384","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=2655 Ack=1825783 Win=65728 Len=0 TSval=2117464455 TSecr=361673173"
"2309","5.828714","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2655 Ack=1828647 Win=65728 Len=0 TSval=2117464455 TSecr=361673183"
"2310","5.828725","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2655 Ack=1831511 Win=65728 Len=0 TSval=2117464455 TSecr=361673183"
"2311","5.829231","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2312","5.829268","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2313","5.829280","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2314","5.829419","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2315","5.829459","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2316","5.837202","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=2655 Ack=1832943 Win=65728 Len=0 TSval=2117464465 TSecr=361673183"
"2317","5.837949","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2318","5.837986","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2319","5.838000","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2320","5.838079","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2321","5.848788","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2655 Ack=1835807 Win=65728 Len=0 TSval=2117464465 TSecr=361673193"
"2322","5.848814","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2655 Ack=1838671 Win=65728 Len=0 TSval=2117464465 TSecr=361673193"
"2323","5.848823","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=2655 Ack=1840103 Win=65728 Len=0 TSval=2117464474 TSecr=361673193"
"2324","5.849173","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2655 Ack=1842967 Win=65728 Len=0 TSval=2117464474 TSecr=361673203"
"2325","5.849184","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2655 Ack=1845831 Win=65728 Len=0 TSval=2117464474 TSecr=361673203"
"2326","5.849753","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2327","5.849780","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2328","5.849821","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2329","5.868418","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2655 Ack=1848695 Win=65728 Len=0 TSval=2117464488 TSecr=361673215"
"2330","5.898418","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2655 Ack=1850127 Win=65728 Len=0 TSval=2117464523 TSecr=361673215"
"2331","5.898431","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2330#1] 22  >  42610 [ACK] Seq=2655 Ack=1850127 Win=65728 Len=0 TSval=2117464523 TSecr=361673215"
"2332","5.906534","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2330#2] 22  >  42610 [ACK] Seq=2655 Ack=1850127 Win=65728 Len=0 TSval=2117464535 TSecr=361673215"
"2333","5.918722","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2330#3] 22  >  42610 [ACK] Seq=2655 Ack=1850127 Win=65728 Len=0 TSval=2117464545 TSecr=361673215"
"2334","5.927009","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2330#4] 22  >  42610 [ACK] Seq=2655 Ack=1850127 Win=65728 Len=0 TSval=2117464556 TSecr=361673215"
"2335","5.927756","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2336","5.927793","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2337","5.927963","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2338","5.928024","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2339","5.928118","172.16.1.2","172.16.3.2","SSHv2","1346","Client: "
"2340","5.938586","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2330#5] 22  >  42610 [ACK] Seq=2655 Ack=1850127 Win=65728 Len=0 TSval=2117464563 TSecr=361673215"
"2341","5.939069","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2655 Ack=1852991 Win=65728 Len=0 TSval=2117464563 TSecr=361673294"
"2342","5.939084","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2655 Ack=1855855 Win=65728 Len=0 TSval=2117464563 TSecr=361673294"
"2343","5.946325","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=2655 Ack=1857119 Win=65728 Len=0 TSval=2117464574 TSecr=361673294"
"2344","5.947349","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2345","5.947382","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2346","5.947485","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2347","5.947698","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2348","5.947726","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2349","5.958838","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2655 Ack=1859983 Win=65728 Len=0 TSval=2117464574 TSecr=361673313"
"2350","5.958864","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2655 Ack=1862847 Win=65728 Len=0 TSval=2117464574 TSecr=361673313"
"2351","5.958872","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=2655 Ack=1864279 Win=65728 Len=0 TSval=2117464584 TSecr=361673313"
"2352","5.979097","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2351#1] 22  >  42610 [ACK] Seq=2655 Ack=1864279 Win=65728 Len=0 TSval=2117464603 TSecr=361673313"
"2353","5.998491","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2351#2] 22  >  42610 [ACK] Seq=2655 Ack=1864279 Win=65728 Len=0 TSval=2117464626 TSecr=361673313"
"2354","6.019759","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2351#3] 22  >  42610 [ACK] Seq=2655 Ack=1864279 Win=65728 Len=0 TSval=2117464646 TSecr=361673313"
"2355","6.038128","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2356","6.038165","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2357","6.038179","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2358","6.038254","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2359","6.038281","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2360","6.038604","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2351#4] 22  >  42610 [ACK] Seq=2655 Ack=1864279 Win=65728 Len=0 TSval=2117464666 TSecr=361673313"
"2361","6.047092","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2351#5] 22  >  42610 [ACK] Seq=2655 Ack=1864279 Win=65728 Len=0 TSval=2117464676 TSecr=361673313"
"2362","6.059645","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2655 Ack=1867143 Win=65728 Len=0 TSval=2117464676 TSecr=361673403"
"2363","6.059668","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2655 Ack=1870007 Win=65728 Len=0 TSval=2117464676 TSecr=361673403"
"2364","6.059676","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=2655 Ack=1871439 Win=65728 Len=0 TSval=2117464685 TSecr=361673403"
"2365","6.067298","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2364#1] 22  >  42610 [ACK] Seq=2655 Ack=1871439 Win=65728 Len=0 TSval=2117464696 TSecr=361673403"
"2366","6.078502","172.16.3.2","172.16.1.2","SSHv2","118","Server: "
"2367","6.097804","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2368","6.097828","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2369","6.097856","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2370","6.097891","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2371","6.097942","172.16.1.2","172.16.3.2","SSHv2","1346","Client: "
"2372","6.109504","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2364#2] 22  >  42610 [ACK] Seq=2691 Ack=1871439 Win=65728 Len=0 TSval=2117464734 TSecr=361673403"
"2373","6.109580","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2364#3] 22  >  42610 [ACK] Seq=2691 Ack=1871439 Win=65728 Len=0 TSval=2117464734 TSecr=361673403"
"2374","6.110356","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2691 Ack=1872871 Win=65728 Len=0 TSval=2117464734 TSecr=361673462"
"2375","6.110389","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2691 Ack=1875735 Win=65728 Len=0 TSval=2117464734 TSecr=361673462"
"2376","6.110397","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2691 Ack=1878431 Win=65728 Len=0 TSval=2117464734 TSecr=361673462"
"2377","6.128734","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2376#1] 22  >  42610 [ACK] Seq=2691 Ack=1878431 Win=65728 Len=0 TSval=2117464756 TSecr=361673462"
"2378","6.135442","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2379","6.135478","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2380","6.135591","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2381","6.135656","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2376#2] 22  >  42610 [ACK] Seq=2691 Ack=1878431 Win=65728 Len=0 TSval=2117464765 TSecr=361673462"
"2382","6.148506","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2691 Ack=1881295 Win=65728 Len=0 TSval=2117464765 TSecr=361673501"
"2383","6.157314","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=2691 Ack=1882727 Win=65728 Len=0 TSval=2117464786 TSecr=361673501"
"2384","6.168327","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2383#1] 22  >  42610 [ACK] Seq=2691 Ack=1882727 Win=65728 Len=0 TSval=2117464796 TSecr=361673501"
"2385","6.176395","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2383#2] 22  >  42610 [ACK] Seq=2691 Ack=1882727 Win=65728 Len=0 TSval=2117464803 TSecr=361673501"
"2386","6.177085","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2387","6.177123","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2388","6.177167","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2389","6.177799","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2390","6.177829","172.16.1.2","172.16.3.2","SSHv2","1346","Client: "
"2391","6.198236","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2691 Ack=1885591 Win=65728 Len=0 TSval=2117464816 TSecr=361673541"
"2392","6.198426","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2391#1] 22  >  42610 [ACK] Seq=2691 Ack=1885591 Win=65728 Len=0 TSval=2117464816 TSecr=361673541"
"2393","6.198447","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2691 Ack=1888455 Win=65728 Len=0 TSval=2117464816 TSecr=361673541"
"2394","6.198457","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=2691 Ack=1889719 Win=65728 Len=0 TSval=2117464825 TSecr=361673541"
"2395","6.207125","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2394#1] 22  >  42610 [ACK] Seq=2691 Ack=1889719 Win=65728 Len=0 TSval=2117464836 TSecr=361673541"
"2396","6.208039","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2397","6.208061","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2398","6.208131","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2399","6.208152","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2400","6.208215","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2401","6.229325","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2691 Ack=1892583 Win=65728 Len=0 TSval=2117464845 TSecr=361673574"
"2402","6.229345","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2691 Ack=1895447 Win=65728 Len=0 TSval=2117464845 TSecr=361673574"
"2403","6.229351","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=2691 Ack=1896879 Win=65728 Len=0 TSval=2117464855 TSecr=361673574"
"2404","6.236887","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2403#1] 22  >  42610 [ACK] Seq=2691 Ack=1896879 Win=65728 Len=0 TSval=2117464866 TSecr=361673574"
"2405","6.238144","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2406","6.238179","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2407","6.238193","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2408","6.238280","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2409","6.238299","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2410","6.238316","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2411","6.238382","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2412","6.238505","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2413","6.238556","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2414","6.238637","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2415","6.259001","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2691 Ack=1899743 Win=65728 Len=0 TSval=2117464873 TSecr=361673603"
"2416","6.259048","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2691 Ack=1902607 Win=65728 Len=0 TSval=2117464873 TSecr=361673603"
"2417","6.259075","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=2691 Ack=1904039 Win=65728 Len=0 TSval=2117464885 TSecr=361673603"
"2418","6.269679","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2691 Ack=1906903 Win=65728 Len=0 TSval=2117464885 TSecr=361673603"
"2419","6.269699","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2691 Ack=1909767 Win=65728 Len=0 TSval=2117464885 TSecr=361673603"
"2420","6.269704","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=2691 Ack=1911199 Win=65728 Len=0 TSval=2117464895 TSecr=361673603"
"2421","6.289258","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2420#1] 22  >  42610 [ACK] Seq=2691 Ack=1911199 Win=65728 Len=0 TSval=2117464904 TSecr=361673603"
"2422","6.297063","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2420#2] 22  >  42610 [ACK] Seq=2691 Ack=1911199 Win=65728 Len=0 TSval=2117464926 TSecr=361673603"
"2423","6.318888","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2420#3] 22  >  42610 [ACK] Seq=2691 Ack=1911199 Win=65728 Len=0 TSval=2117464946 TSecr=361673603"
"2424","6.326357","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2420#4] 22  >  42610 [ACK] Seq=2691 Ack=1911199 Win=65728 Len=0 TSval=2117464955 TSecr=361673603"
"2425","6.349666","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2420#5] 22  >  42610 [ACK] Seq=2691 Ack=1911199 Win=65728 Len=0 TSval=2117464975 TSecr=361673603"
"2426","6.358211","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2427","6.358247","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2428","6.358274","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2429","6.358344","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2430","6.358389","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2431","6.368274","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2420#6] 22  >  42610 [ACK] Seq=2691 Ack=1911199 Win=65728 Len=0 TSval=2117464994 TSecr=361673603"
"2432","6.368683","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2691 Ack=1914063 Win=65728 Len=0 TSval=2117464994 TSecr=361673723"
"2433","6.368696","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2691 Ack=1916927 Win=65728 Len=0 TSval=2117464994 TSecr=361673723"
"2434","6.377200","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=2691 Ack=1918359 Win=65728 Len=0 TSval=2117465005 TSecr=361673723"
"2435","6.389780","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2434#1] 22  >  42610 [ACK] Seq=2691 Ack=1918359 Win=65728 Len=0 TSval=2117465014 TSecr=361673723"
"2436","6.397286","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2434#2] 22  >  42610 [ACK] Seq=2691 Ack=1918359 Win=65728 Len=0 TSval=2117465026 TSecr=361673723"
"2437","6.419298","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2434#3] 22  >  42610 [ACK] Seq=2691 Ack=1918359 Win=65728 Len=0 TSval=2117465045 TSecr=361673723"
"2438","6.419323","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2434#4] 22  >  42610 [ACK] Seq=2691 Ack=1918359 Win=65728 Len=0 TSval=2117465045 TSecr=361673723"
"2439","6.427209","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2434#5] 22  >  42610 [ACK] Seq=2691 Ack=1918359 Win=65728 Len=0 TSval=2117465056 TSecr=361673723"
"2440","6.449121","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2434#6] 22  >  42610 [ACK] Seq=2691 Ack=1918359 Win=65728 Len=0 TSval=2117465073 TSecr=361673723"
"2441","6.455882","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2434#7] 22  >  42610 [ACK] Seq=2691 Ack=1918359 Win=65728 Len=0 TSval=2117465085 TSecr=361673723"
"2442","6.477397","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2443","6.477518","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2444","6.477744","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2445","6.477752","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2434#8] 22  >  42610 [ACK] Seq=2691 Ack=1918359 Win=65728 Len=0 TSval=2117465105 TSecr=361673723"
"2446","6.477774","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2447","6.477988","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2448","6.478054","172.16.1.2","172.16.3.2","SSHv2","1346","Client: "
"2449","6.486758","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2434#9] 22  >  42610 [ACK] Seq=2691 Ack=1918359 Win=65728 Len=0 TSval=2117465114 TSecr=361673723"
"2450","6.487425","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2451","6.487460","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2452","6.487494","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2453","6.487526","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2454","6.487567","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2455","6.498617","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2691 Ack=1921223 Win=65728 Len=0 TSval=2117465114 TSecr=361673842"
"2456","6.498636","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2691 Ack=1924087 Win=65728 Len=0 TSval=2117465114 TSecr=361673842"
"2457","6.498651","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=2691 Ack=1925519 Win=65728 Len=0 TSval=2117465125 TSecr=361673842"
"2458","6.499193","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2691 Ack=1928215 Win=65728 Len=0 TSval=2117465125 TSecr=361673842"
"2459","6.499210","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2691 Ack=1931079 Win=65728 Len=0 TSval=2117465125 TSecr=361673853"
"2460","6.517661","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2691 Ack=1933943 Win=65728 Len=0 TSval=2117465135 TSecr=361673853"
"2461","6.517681","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2460#1] 22  >  42610 [ACK] Seq=2691 Ack=1933943 Win=65728 Len=0 TSval=2117465144 TSecr=361673853"
"2462","6.527225","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2460#2] 22  >  42610 [ACK] Seq=2691 Ack=1933943 Win=65728 Len=0 TSval=2117465155 TSecr=361673853"
"2463","6.538427","172.16.3.2","172.16.1.2","SSHv2","118","Server: "
"2464","6.547629","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2460#3] 22  >  42610 [ACK] Seq=2727 Ack=1933943 Win=65728 Len=0 TSval=2117465176 TSecr=361673853"
"2465","6.548469","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2466","6.548612","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2467","6.548644","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2468","6.548739","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2469","6.548767","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2470","6.556976","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2471","6.556999","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2472","6.557036","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2473","6.557056","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2474","6.557082","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2475","6.568755","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2727 Ack=1935375 Win=65728 Len=0 TSval=2117465185 TSecr=361673912"
"2476","6.568781","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2727 Ack=1938239 Win=65728 Len=0 TSval=2117465185 TSecr=361673912"
"2477","6.568790","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2727 Ack=1941103 Win=65728 Len=0 TSval=2117465185 TSecr=361673912"
"2478","6.568799","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2477#1] 22  >  42610 [ACK] Seq=2727 Ack=1941103 Win=65728 Len=0 TSval=2117465193 TSecr=361673912"
"2479","6.569117","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2727 Ack=1943967 Win=65728 Len=0 TSval=2117465193 TSecr=361673922"
"2480","6.569128","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2727 Ack=1946831 Win=65728 Len=0 TSval=2117465193 TSecr=361673922"
"2481","6.589699","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=2727 Ack=1948263 Win=65728 Len=0 TSval=2117465216 TSecr=361673922"
"2482","6.589750","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2481#1] 22  >  42610 [ACK] Seq=2727 Ack=1948263 Win=65728 Len=0 TSval=2117465216 TSecr=361673922"
"2483","6.596448","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2481#2] 22  >  42610 [ACK] Seq=2727 Ack=1948263 Win=65728 Len=0 TSval=2117465225 TSecr=361673922"
"2484","6.616390","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2485","6.616431","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2486","6.616443","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2487","6.616637","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2488","6.616676","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2489","6.617243","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2490","6.617278","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2491","6.617292","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2492","6.617377","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2493","6.617410","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2494","6.617878","172.16.3.2","172.16.1.2","MPTCP","74","[TCP Dup ACK 2481#3] 22  >  42610 [ACK] Seq=2727 Ack=1948263 Win=65728 Len=0 TSval=2117465245 TSecr=361673922"
"2495","6.617951","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2727 Ack=1951127 Win=65728 Len=0 TSval=2117465245 TSecr=361673982"
"2496","6.617968","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2727 Ack=1953991 Win=65728 Len=0 TSval=2117465245 TSecr=361673982"
"2497","6.626698","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=2727 Ack=1955423 Win=65728 Len=0 TSval=2117465255 TSecr=361673982"
"2498","6.627604","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2499","6.627639","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2500","6.627654","172.16.1.2","172.16.3.2","SSHv2","1514","Client: "
"2501","6.638425","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2727 Ack=1958287 Win=65728 Len=0 TSval=2117465255 TSecr=361673982"
"2502","6.638440","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2727 Ack=1961151 Win=65728 Len=0 TSval=2117465255 TSecr=361673982"
"2503","6.638446","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=2727 Ack=1962583 Win=65728 Len=0 TSval=2117465264 TSecr=361673982"
"2504","6.639081","172.16.3.2","172.16.1.2","TCP","66","22  >  42610 [ACK] Seq=2727 Ack=1965447 Win=65728 Len=0 TSval=2117465264 TSecr=361673993"
"2505","6.646060","172.16.3.2","172.16.1.2","MPTCP","74","22  >  42610 [ACK] Seq=2727 Ack=1966879 Win=65728 Len=0 TSval=2117465275 TSecr=361673993"
