2696,65728,169,46,18616,65728,138,18,1,0,65728,156,48,22912,65728,138,18,2923
0,65728,156,48,22912,65728,138,18,0,2864,65728,156,48,15752,65728,157,23,2923
2864,65728,156,48,15752,65728,157,23,1,0,65728,141,51,20048,65728,157,23,2873
0,65728,141,51,20048,65728,157,23,0,2864,65728,141,51,12888,65728,183,29,2839
2864,65728,141,51,12888,65728,183,29,1,0,65728,128,52,21480,65728,183,29,2927
0,65728,128,52,21480,65728,183,29,0,6992,65728,128,52,14320,65728,183,21,2917
6992,65728,128,52,14320,65728,183,21,1,0,65728,101,42,18616,65728,183,21,3025
0,65728,101,42,18616,65728,183,21,0,5728,65728,101,42,11456,65728,175,26,3082
5728,65728,101,42,11456,65728,175,26,1,0,65728,78,44,15752,65728,174,21,4717
0,65728,78,44,15752,65728,174,21,0,2864,65728,78,44,11456,65728,172,14,5779
2864,65728,78,44,11456,65728,172,14,0,4296,65728,69,42,11456,65728,172,14,14902
4296,65728,69,42,11456,65728,172,14,0,14152,65728,69,42,4296,65728,172,17,20720
14152,65728,69,42,4296,65728,172,17,0,17016,65728,69,18,4296,65728,172,17,23644
17016,65728,69,18,4296,65728,172,17,0,15584,65728,76,17,1432,65728,174,14,23675
15584,65728,76,17,1432,65728,174,14,0,30072,65728,79,16,0,65728,153,32,18837
30072,65728,79,16,0,65728,153,32,1,25776,65728,92,21,2696,65728,153,32,15611
25776,65728,92,21,2696,65728,153,32,1,22912,65728,97,21,2864,65728,142,35,8810
22912,65728,97,21,2864,65728,142,35,1,22912,65728,97,21,2864,65728,110,48,10539
22912,65728,97,21,2864,65728,110,48,1,18616,65728,112,24,2864,65728,110,48,12269
18616,65728,112,24,2864,65728,110,48,0,20048,65728,114,20,0,65728,105,41,8557
20048,65728,114,20,0,65728,105,41,0,18616,65728,125,21,0,65728,105,41,4929
18616,65728,125,21,0,65728,105,41,0,20048,65728,130,21,0,65728,105,41,3115
20048,65728,130,21,0,65728,105,41,0,22912,65728,130,21,0,65728,105,41,3115
22912,65728,130,21,0,65728,105,41,1,15752,65728,162,33,4296,65728,105,41,3115
15752,65728,162,33,4296,65728,105,41,1,15752,65728,162,33,0,65728,81,37,8557
15752,65728,162,33,0,65728,81,37,1,8592,65728,178,27,14152,65728,81,37,11665
8592,65728,178,27,14152,65728,81,37,1,8592,65728,178,27,12720,65728,83,30,13133
8592,65728,178,27,12720,65728,83,30,1,1432,65728,179,20,14152,65728,85,25,12960
1432,65728,179,20,14152,65728,85,25,1,1432,65728,179,20,12720,65728,96,24,12960
1432,65728,179,20,12720,65728,96,24,0,20048,65728,179,20,8592,65728,104,21,8387
20048,65728,179,20,8592,65728,104,21,1,12888,65728,146,46,12888,65728,104,21,5338
12888,65728,146,46,12888,65728,104,21,1,12888,65728,146,46,8424,65728,109,16,3814
12888,65728,146,46,8424,65728,109,16,1,5728,65728,124,36,12720,65728,109,16,3814
5728,65728,124,36,12720,65728,109,16,1,2864,65728,121,30,25608,65728,116,19,3814
2864,65728,121,30,25608,65728,116,19,0,0,65728,105,34,22744,65728,118,17,4551
5560,65728,105,34,18616,65728,121,13,0,8424,65728,105,34,15752,65728,122,11,4139
0,65728,105,34,22744,65728,118,17,0,5560,65728,105,34,18616,65728,121,13,4353
8424,65728,105,34,15752,65728,122,11,1,0,65728,88,29,15752,65728,132,16,3480
0,65728,88,29,15752,65728,132,16,0,2864,65728,88,29,12888,65728,136,16,3193
2864,65728,88,29,12888,65728,136,16,1,0,65728,81,29,12888,65728,157,28,2664
0,65728,81,29,12888,65728,157,28,0,2864,65728,81,29,10024,65728,166,30,2407
2864,65728,81,29,10024,65728,166,30,0,4296,65728,71,32,10024,65728,166,30,13061
4296,65728,71,32,10024,65728,166,30,0,19880,65728,71,32,7160,65728,184,32,20249
19880,65728,71,32,7160,65728,184,32,1,15584,65728,63,25,4296,65728,185,25,13207
15584,65728,63,25,4296,65728,185,25,0,19880,65728,60,22,0,65728,171,30,6116
19880,65728,60,22,0,65728,171,30,0,28472,65728,76,18,0,65728,171,30,2571
28472,65728,76,18,0,65728,171,30,1,28472,65728,76,18,4296,65728,171,30,2571
28472,65728,76,18,4296,65728,171,30,1,18616,65728,94,22,4296,65728,158,36,2365
18616,65728,94,22,4296,65728,158,36,1,18616,65728,94,22,5560,65728,144,34,2419
18616,65728,94,22,5560,65728,144,34,0,14320,65728,107,20,2864,65728,134,36,2478
14320,65728,107,20,2864,65728,134,36,1,14320,65728,107,20,2864,65728,118,36,2542
14320,65728,107,20,2864,65728,118,36,0,10024,65728,130,23,1432,65728,108,37,2542
10024,65728,130,23,1432,65728,108,37,1,5728,65728,130,14,12888,65728,99,29,2416
5728,65728,130,14,12888,65728,99,29,1,0,65728,115,22,19880,65728,95,26,2332
0,65728,115,22,19880,65728,95,26,0,11456,65728,115,22,15584,65728,100,19,2291
11456,65728,115,22,15584,65728,100,19,1,7160,65728,96,30,17016,65728,100,15,2291
7160,65728,96,30,17016,65728,100,15,0,7160,65728,88,31,12720,65728,115,22,2291
7160,65728,88,31,12720,65728,115,22,0,4296,65728,83,22,10024,65728,117,19,3524
4296,65728,83,22,10024,65728,117,19,0,4128,65728,73,27,5728,65728,136,28,4346
4128,65728,73,27,5728,65728,136,28,0,4296,65728,71,18,2864,65728,143,28,3574
4296,65728,71,18,2864,65728,143,28,1,1432,65728,63,22,12888,65728,140,31,2786
1432,65728,63,22,12888,65728,140,31,0,1432,65728,63,22,10024,65728,131,33,2392
1432,65728,63,22,10024,65728,131,33,0,18448,65728,64,18,10024,65728,131,33,2392
18448,65728,64,18,10024,65728,131,33,0,17016,65728,49,24,10024,65728,131,33,2392
17016,65728,49,24,10024,65728,131,33,0,21312,65728,49,24,2864,65728,121,22,2392
21312,65728,49,24,2864,65728,121,22,0,15584,65728,45,13,2864,65728,121,22,2392
15584,65728,45,13,2864,65728,121,22,0,10024,65728,73,27,0,65728,122,28,3828
10024,65728,73,27,0,65728,122,28,0,28472,65728,95,28,0,65728,122,28,4785
28472,65728,95,28,0,65728,122,28,1,28472,65728,95,28,1432,65728,111,32,5264
28472,65728,95,28,1432,65728,111,32,1,18448,65728,70,26,1432,65728,102,33,5682
18448,65728,70,26,1432,65728,102,33,0,24176,65728,70,26,1432,65728,98,29,5960
24176,65728,70,26,1432,65728,98,29,0,19880,65728,91,27,1432,65728,98,29,6100
19880,65728,91,27,1432,65728,98,29,0,24176,65728,91,27,0,65728,90,30,5195
24176,65728,91,27,0,65728,90,30,0,20048,65728,121,30,0,65728,90,30,4775
20048,65728,121,30,0,65728,90,30,0,32768,65728,121,30,0,65728,90,30,4595
32768,65728,121,30,0,65728,90,30,1,22744,65728,129,26,4296,65728,90,30,4656
22744,65728,129,26,4296,65728,90,30,1,22744,65728,129,26,5728,65728,90,30,4656
22744,65728,129,26,5728,65728,90,30,1,18448,65728,137,22,2864,65728,85,22,5500
18448,65728,137,22,2864,65728,85,22,1,15584,65728,136,18,5728,65728,83,19,6063
15584,65728,136,18,5728,65728,83,19,1,8424,65728,156,24,4296,65728,86,19,6345
8424,65728,156,24,4296,65728,86,19,1,5560,65728,161,23,8592,65728,84,17,6290
5560,65728,161,23,8592,65728,84,17,1,5560,65728,161,23,5728,65728,77,23,6254
5560,65728,161,23,5728,65728,77,23,1,0,65728,184,34,31504,65728,77,23,4845
0,65728,184,34,31504,65728,77,23,0,0,65728,184,34,31504,65728,77,23,3917
0,65728,184,34,31504,65728,77,23,0,2864,65728,184,34,24344,65728,78,15,3350
2864,65728,184,34,24344,65728,78,15,0,0,65728,131,55,24344,65728,78,15,3791
0,65728,131,55,24344,65728,78,15,0,2864,65728,131,55,17184,65728,96,21,4096
2864,65728,131,55,17184,65728,96,21,0,0,65728,96,51,17184,65728,96,21,4266
0,65728,96,51,17184,65728,96,21,0,0,65728,84,51,10024,65728,129,34,14576
0,65728,84,51,10024,65728,129,34,0,0,65728,73,39,10024,65728,129,34,11712
0,65728,73,39,10024,65728,129,34,0,2864,65728,73,39,2864,65728,172,48,8657
2864,65728,73,39,2864,65728,172,48,0,2864,65728,67,29,2864,65728,172,48,4238
2864,65728,67,29,2864,65728,172,48,0,0,65728,60,23,0,65728,176,57,2778
0,65728,60,23,0,65728,176,57,0,0,65728,60,23,0,65728,176,57,1936
0,65728,60,23,0,65728,176,57,0,32768,65728,60,23,0,65728,176,57,1710
32768,65728,60,23,0,65728,176,57,1,24176,65728,52,17,4296,65728,176,57,1710
24176,65728,52,17,4296,65728,176,57,0,28472,65728,52,17,1432,65728,166,53,1710
28472,65728,52,17,1432,65728,166,53,1,18448,65728,72,19,2864,65728,158,48,2196
18448,65728,72,19,2864,65728,158,48,0,22744,65728,72,19,1432,65728,143,51,2520
22744,65728,72,19,1432,65728,143,51,0,17016,65728,110,32,1432,65728,143,51,2683
17016,65728,110,32,1432,65728,143,51,0,22744,65728,110,32,0,65728,134,48,2216
22744,65728,145,40,0,65728,134,48,1,22744,65728,145,40,10024,65728,134,48,3956
22744,65728,110,32,0,65728,134,48,0,22744,65728,145,40,0,65728,134,48,3229
22744,65728,145,40,10024,65728,134,48,0,17016,65728,149,26,8592,65728,122,48,4398
17016,65728,149,26,8592,65728,122,48,1,14152,65728,147,22,7160,65728,109,39,4398
14152,65728,147,22,7160,65728,109,39,1,14152,65728,147,22,8592,65728,104,35,5508
14152,65728,147,22,8592,65728,104,35,1,2696,65728,152,19,7160,65728,103,21,6248
2696,65728,152,19,7160,65728,103,21,1,0,65728,149,18,11456,65728,99,20,6618
0,65728,149,18,11456,65728,99,20,1,0,65728,149,18,31504,65728,99,20,6618
0,65728,149,18,31504,65728,99,20,0,4296,65728,149,18,24344,65728,102,20,5808
4296,65728,149,18,24344,65728,102,20,1,0,65728,127,29,27040,65728,102,20,4159
0,65728,127,29,27040,65728,102,20,0,4296,65728,127,29,19880,65728,112,17,3150
4296,65728,127,29,19880,65728,112,17,1,0,65728,110,31,22744,65728,112,17,2822
0,65728,110,31,22744,65728,112,17,0,4296,65728,110,31,15584,65728,129,21,2849
4296,65728,110,31,15584,65728,129,21,1,0,65728,93,32,18448,65728,129,21,2863
0,65728,93,32,18448,65728,129,21,0,4296,65728,93,32,11288,65728,161,33,2863
4296,65728,93,32,11288,65728,161,33,1,0,65728,84,26,14152,65728,161,33,2863
0,65728,84,26,14152,65728,161,33,0,8424,65728,84,26,7160,65728,188,32,2494
8424,65728,84,26,7160,65728,188,32,1,0,65728,68,24,14320,65728,188,32,4758
0,65728,68,24,14320,65728,188,32,0,8592,65728,68,24,7160,65728,189,27,6309
8592,65728,68,24,7160,65728,189,27,1,0,65728,57,19,14320,65728,189,27,7213
0,65728,57,19,14320,65728,189,27,0,12720,65728,57,19,7160,65728,159,35,7257
12720,65728,57,19,7160,65728,159,35,0,4128,65728,35,22,7160,65728,159,35,7280
4128,65728,35,22,7160,65728,159,35,0,17016,65728,35,22,4296,65728,153,26,7744
17016,65728,35,22,4296,65728,153,26,0,12888,65728,46,22,1432,65728,150,23,6504
12888,65728,46,22,1432,65728,150,23,0,12888,65728,45,18,0,65728,140,28,5243
12888,65728,45,18,0,65728,140,28,0,28472,65728,68,22,0,65728,140,28,4472
28472,65728,68,22,0,65728,140,28,1,24176,65728,75,20,2864,65728,140,28,2888
24176,65728,75,20,2864,65728,140,28,1,18448,65728,73,13,4296,65728,131,30,2025
18448,65728,73,13,4296,65728,131,30,0,19880,65728,79,13,1432,65728,115,39,1612
19880,65728,79,13,1432,65728,115,39,0,19880,65728,84,12,1432,65728,115,39,1649
19880,65728,84,12,1432,65728,115,39,0,24176,65728,84,12,1432,65728,109,36,1649
24176,65728,84,12,1432,65728,109,36,1,14320,65728,118,27,2864,65728,104,32,1826
14320,65728,118,27,2864,65728,104,32,1,10024,65728,129,26,12888,65728,99,29,1944
10024,65728,129,26,12888,65728,99,29,1,4296,65728,133,18,17016,65728,99,29,2059
4296,65728,133,18,17016,65728,99,29,1,4296,65728,133,18,14152,65728,85,23,2126
4296,65728,133,18,14152,65728,85,23,1,1432,65728,137,18,28472,65728,91,24,2165
1432,65728,137,18,28472,65728,91,24,0,2864,65728,144,21,25776,65728,96,23,2175
2864,65728,144,21,25776,65728,96,23,0,1264,65728,111,41,21480,65728,104,21,2962
1264,65728,111,41,21480,65728,104,21,0,2864,65728,106,36,18616,65728,107,19,3487
2864,65728,106,36,18616,65728,107,19,0,1432,65728,82,41,14320,65728,128,30,3624
1432,65728,82,41,14320,65728,128,30,0,2864,65728,76,37,11456,65728,136,31,3540
2864,65728,76,37,11456,65728,136,31,0,1432,65728,67,29,7160,65728,165,44,3372
2864,65728,67,22,4296,65728,177,45,0,0,65728,63,21,0,65728,193,60,2611
1432,65728,67,29,7160,65728,165,44,0,2864,65728,67,22,4296,65728,177,45,3287
0,65728,63,21,0,65728,193,60,1,0,65728,63,21,4296,65728,193,60,2188
0,65728,63,21,4296,65728,193,60,1,0,65728,63,21,31504,65728,193,60,1977
0,65728,63,21,31504,65728,193,60,0,0,65728,63,21,31504,65728,193,60,1977
0,65728,63,21,31504,65728,193,60,0,0,65728,56,23,25776,65728,156,66,13650
0,65728,56,23,25776,65728,156,66,0,0,65728,53,21,25776,65728,156,66,11121
0,65728,53,21,25776,65728,156,66,0,4296,65728,53,21,18616,65728,138,42,8138
4296,65728,53,21,18616,65728,138,42,0,2864,65728,57,16,18616,65728,138,42,4415
2864,65728,57,16,18616,65728,138,42,0,4296,65728,54,15,11456,65728,157,33,4224
4296,65728,54,15,11456,65728,157,33,0,0,65728,50,16,11456,65728,157,33,4415
0,65728,50,16,11456,65728,157,33,0,4296,65728,50,16,4296,65728,177,31,4606
4296,65728,50,16,4296,65728,177,31,0,2864,65728,54,13,4296,65728,177,31,4415
0,65728,68,23,0,65728,197,61,0,0,65728,68,23,0,65728,197,61,1602
2864,65728,54,13,4296,65728,177,31,0,0,65728,68,23,0,65728,197,61,2708
0,65728,68,23,0,65728,197,61,1,0,65728,68,23,29904,65728,181,62,1097
0,65728,68,23,29904,65728,181,62,0,2864,65728,68,23,25608,65728,155,58,1097
2864,65728,68,23,25608,65728,155,58,0,0,65728,47,27,25608,65728,155,58,12257
0,65728,47,27,25608,65728,155,58,0,2864,65728,47,27,18448,65728,137,39,19697
2864,65728,47,27,18448,65728,137,39,0,0,65728,40,18,18448,65728,137,39,13106
0,65728,40,18,18448,65728,137,39,0,2864,65728,40,18,11288,65728,156,32,6232
2864,65728,40,18,11288,65728,156,32,0,0,65728,35,12,11288,65728,156,32,2691
0,65728,35,12,11288,65728,156,32,0,0,65728,35,9,4128,65728,190,40,2726
0,65728,35,9,4128,65728,190,40,0,4296,65728,35,9,1264,65728,207,47,2761
7160,65728,35,9,0,65728,222,51,0,7160,65728,35,9,0,65728,222,51,4559
4296,65728,35,9,1264,65728,207,47,0,7160,65728,35,9,0,65728,222,51,3854
7160,65728,35,9,0,65728,222,51,0,0,65728,38,15,29904,65728,195,66,4625
0,65728,38,15,29904,65728,195,66,0,0,65728,38,15,29904,65728,195,66,4434
0,65728,38,15,29904,65728,195,66,0,2864,65728,38,15,27040,65728,175,70,4339
2864,65728,38,15,27040,65728,175,70,0,5728,65728,38,15,22744,65728,143,68,4339
5728,65728,38,15,22744,65728,143,68,0,0,65728,31,12,22744,65728,143,68,4625
0,65728,31,12,22744,65728,143,68,0,0,65728,28,12,15584,65728,134,34,15127
0,65728,28,12,15584,65728,134,34,0,0,65728,30,9,15584,65728,134,34,11650
0,65728,30,9,15584,65728,134,34,0,2864,65728,30,9,8424,65728,144,23,8123
2864,65728,30,9,8424,65728,144,23,0,1432,65728,32,7,5560,65728,154,28,4586
1432,65728,32,7,5560,65728,154,28,0,4296,65728,32,7,1264,65728,171,31,4548
0,65728,39,9,1264,65728,171,31,0,0,65728,39,9,1264,65728,171,31,5802
4296,65728,32,7,1264,65728,171,31,0,0,65728,39,9,1264,65728,171,31,5293
0,65728,39,9,1264,65728,171,31,1,0,65728,39,9,27208,65728,178,52,5990
0,65728,39,9,27208,65728,178,52,0,0,65728,39,6,27208,65728,178,52,5945
0,65728,39,6,27208,65728,178,52,0,4296,65728,39,6,20048,65728,163,34,5923
4296,65728,39,6,20048,65728,163,34,0,0,65728,45,9,15752,65728,171,27,5350
0,65728,45,9,15752,65728,171,27,0,4296,65728,45,9,12888,65728,174,24,4968
4296,65728,45,9,12888,65728,174,24,0,1432,65728,35,14,8592,65728,194,31,6178
1432,65728,35,14,8592,65728,194,31,0,4296,65728,39,15,5728,65728,202,32,7111
4296,65728,39,15,5728,65728,202,32,0,1432,65728,31,16,1432,65728,230,43,7578
0,65728,48,29,0,65728,234,70,0,0,65728,48,29,0,65728,234,70,2194
1432,65728,31,16,1432,65728,230,43,0,0,65728,48,29,0,65728,234,70,4348
0,65728,48,29,0,65728,234,70,1,0,65728,48,29,32768,65728,234,70,1118
0,65728,48,29,32768,65728,234,70,0,0,65728,48,29,29904,65728,180,87,1118
0,65728,48,29,29904,65728,180,87,0,2864,65728,48,29,27040,65728,162,84,1118
2864,65728,48,29,27040,65728,162,84,0,1432,65728,41,22,22744,65728,140,67,12267
1432,65728,41,22,22744,65728,140,67,0,2864,65728,44,20,19880,65728,135,56,9103
2864,65728,44,20,19880,65728,135,56,0,1432,65728,35,19,15584,65728,150,45,5755
1432,65728,35,19,15584,65728,150,45,0,2864,65728,39,19,12720,65728,156,40,2182
2864,65728,39,19,12720,65728,156,40,0,1432,65728,31,19,8424,65728,173,38,2154
1432,65728,31,19,8424,65728,173,38,0,2864,65728,32,16,5560,65728,180,36,2227
2864,65728,32,16,5560,65728,180,36,0,1432,65728,25,15,1264,65728,206,43,2284
2864,65728,30,17,1264,65728,206,43,0,0,65728,27,16,1264,65728,206,43,2238
1432,65728,25,15,1264,65728,206,43,0,2864,65728,30,17,1264,65728,206,43,2268
0,65728,27,16,1264,65728,206,43,0,25608,65728,21,15,1264,65728,206,43,2223
25608,65728,21,15,1264,65728,206,43,1,25608,65728,21,15,5728,65728,225,52,3071
25608,65728,21,15,5728,65728,225,52,1,11288,65728,43,18,10024,65728,197,67,3637
11288,65728,43,18,10024,65728,197,67,0,18448,65728,43,18,5728,65728,159,72,3920
18448,65728,43,18,5728,65728,159,72,0,11456,65728,78,24,2864,65728,148,65,6051
11456,65728,78,24,2864,65728,148,65,1,11456,65728,78,24,12888,65728,132,53,7208
11456,65728,78,24,12888,65728,132,53,1,11456,65728,78,24,11288,65728,120,52,7743
11456,65728,78,24,11288,65728,120,52,1,4296,65728,88,22,17016,65728,120,52,7656
4296,65728,88,22,17016,65728,120,52,0,7160,65728,83,17,17016,65728,120,52,7656
7160,65728,83,17,17016,65728,120,52,1,4296,65728,73,23,19880,65728,115,34,7656
4296,65728,73,23,19880,65728,115,34,0,1432,65728,56,25,17016,65728,113,28,6173
1432,65728,56,25,17016,65728,113,28,0,0,65728,47,22,17016,65728,113,28,4822
0,65728,47,22,17016,65728,113,28,0,0,65728,41,18,10024,65728,115,20,3884
0,65728,41,18,10024,65728,115,20,0,2864,65728,41,18,5728,65728,130,24,3628
2864,65728,41,18,5728,65728,130,24,0,8592,65728,39,18,2864,65728,134,22,2455
8592,65728,39,18,2864,65728,134,22,0,0,65728,25,16,2864,65728,134,22,12629
0,65728,26,13,0,65728,136,32,0,0,65728,26,13,0,65728,136,32,6225
0,65728,25,16,2864,65728,134,22,0,0,65728,26,13,0,65728,136,32,9366
0,65728,26,13,0,65728,136,32,0,32768,65728,26,13,0,65728,136,32,2836
32768,65728,26,13,0,65728,136,32,1,14152,65728,13,9,8592,65728,136,32,2836
14152,65728,13,9,8592,65728,136,32,0,24176,65728,13,9,5728,65728,123,37,2836
24176,65728,13,9,5728,65728,123,37,0,15752,65728,46,17,5728,65728,123,37,6210
15752,65728,46,17,5728,65728,123,37,0,27040,65728,46,17,0,65728,117,27,9332
27040,65728,46,17,0,65728,117,27,1,27040,65728,46,17,4296,65728,103,35,11039
27040,65728,46,17,4296,65728,103,35,1,17016,65728,74,23,12888,65728,103,35,11330
17016,65728,74,23,12888,65728,103,35,0,6992,65728,77,14,12888,65728,103,35,11330
6992,65728,77,14,12888,65728,103,35,0,17016,65728,77,14,5728,65728,85,29,12475
17016,65728,77,14,5728,65728,85,29,0,15584,65728,75,24,1432,65728,96,26,9991
15584,65728,75,24,1432,65728,96,26,0,0,65728,98,30,0,65728,120,47,5114
0,65728,98,30,0,65728,120,47,0,0,65728,98,30,0,65728,120,47,1969
0,65728,98,30,0,65728,120,47,1,0,65728,98,30,29904,65728,113,43,938
0,65728,98,30,29904,65728,113,43,0,2864,65728,98,30,27040,65728,107,39,938
2864,65728,98,30,27040,65728,107,39,0,1432,65728,76,37,22744,65728,113,28,12174
1432,65728,76,37,22744,65728,113,28,1,1432,65728,76,37,19880,65728,117,20,19664
1432,65728,76,37,19880,65728,117,20,0,0,65728,62,28,19880,65728,117,20,12813
0,65728,62,28,19880,65728,117,20,1,0,65728,62,28,15584,65728,132,20,5748
0,65728,62,28,15584,65728,132,20,0,0,65728,56,21,15584,65728,132,20,2367
0,65728,56,21,15584,65728,132,20,0,2864,65728,56,21,8424,65728,163,33,2468
2864,65728,56,21,8424,65728,163,33,0,0,65728,49,15,8424,65728,163,33,2389
0,65728,49,15,8424,65728,163,33,1,0,65728,49,15,4296,65728,185,42,3435
0,65728,49,15,4296,65728,185,42,1,0,65728,49,15,20048,65728,185,42,4147
0,65728,49,15,20048,65728,185,42,0,14320,65728,49,15,12888,65728,162,40,4525
